,,,Process name,Use & collection,"acetic acid production, product in 98% solution state | acetic acid, without water, in 98% solution state | APOS, S","acetylene production | acetylene | APOS, S","activated silica production | activated silica | APOS, S","advanced recycling, delamination, multi-layer plastic packaging","advanced recycling, STRAP, multi-layer plastic packaging","air separation, cryogenic | nitrogen, liquid | APOS, S","air separation, cryogenic | oxygen, liquid | APOS, S","alkylbenzene sulfonate production, linear, petrochemical | alkylbenzene sulfonate, linear, petrochemical | APOS, S","aluminium sulfate production, powder | aluminium sulfate, powder | APOS, S","ammonium sulfate production | ammonium sulfate | APOS, S",Bio ethylene dichloride production,"Bio-Cyclohexa-2,5-diene-1,4-dicarboxylate production",Bio-ethylene oxide production,Bio-ethylene production,Bio-ethylene production (monomer),Bio-MEG production (monomer),Bio-Muconic acid production,Bio-propylene production (monomer),Bio-styrene production,Bio-TPA production (monomer),Bio-vinyl chloride production,"cement clinker, mixed plastic packaging,sorted","chemical factory construction, organics | chemical factory, organics | APOS, S","chemical production, inorganic | chemical, inorganic | APOS, S","chemical production, organic | chemical, organic | APOS, S","chemical recycling with metal oxide, PS sorted","chlorine production, liquid | chlorine, liquid | APOS, S","citric acid production | citric acid | APOS, S","copper production, cathode, solvent extraction and electrowinning process | copper, cathode | APOS, S","depolymerization, enzymatic hydrolysis, PET sorted","depolymerization, glycolysis, PET sorted","dewatering of ethanol from biomass, from 95% to 99.7% solution state | ethanol, without water, in 99.7% solution state, from fermentation | APOS, S","diesel production, petroleum refinery operation | diesel | APOS, S","electricity production, medium voltage, petroleum refinery operation | electricity, medium voltage | APOS, S","electricity voltage transformation from high to medium voltage | electricity, medium voltage | APOS, S","enzymes production | enzymes | APOS, S","ethylene glycol production | ethylene glycol | APOS, S","flexible, mono-layer plastic packaging production","flexible, multi-layer plastic packaging production","formic acid production, methyl formate route | formic acid | APOS, S",Fossil-ethylene production,Fossil-MEG production,Fossil-propylene production,Fossil-styrene production,Fossil-TPA production,Fossil-vinyl chloride production,"gasification to methanol, mixed plastic waste sorted","glucose production | glucose | APOS, S","hard coal mine operation and hard coal preparation | hard coal | APOS, S",HDPE production,"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | APOS, S","heat production, natural gas, at industrial furnace low-NOx >100kW | heat, district or industrial, natural gas | APOS, S","heavy fuel oil production, petroleum refinery operation | heavy fuel oil | APOS, S","incineration, electricity recovery, plastic packaging waste","incineration, electricity recovery, plastic residues","landfill, plastic packaging waste","landfill, plastic residues",LDPE production,"light fuel oil production, petroleum refinery operation | light fuel oil | APOS, S","lignite mine operation | lignite | APOS, S","lime production, hydrated, loose weight | lime, hydrated, loose weight | APOS, S","liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | APOS, S","market for ammonia, anhydrous, liquid | ammonia, anhydrous, liquid | APOS, S","market for chlorine, gaseous | chlorine, gaseous | APOS, S","market for compressed air, 600 kPa gauge | compressed air, 600 kPa gauge | APOS, S","market for ethanol, without water, in 99.7% solution state, from fermentation | ethanol, without water, in 99.7% solution state, from fermentation | APOS, S","market for hydrochloric acid, without water, in 30% solution state | hydrochloric acid, without water, in 30% solution state | APOS, S","market for hydrogen, liquid | hydrogen, liquid | APOS, S","market for municipal solid waste | municipal solid waste | APOS, S","market for nitrogen, liquid | nitrogen, liquid | APOS, S","market for oxygen, liquid | oxygen, liquid | APOS, S","market for sawlog and veneer log, softwood, debarked, measured as solid wood | sawlog and veneer log, softwood, debarked, measured as solid wood | APOS, S","market for sewage sludge, dried | sewage sludge, dried | APOS, S","market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","market for wastewater, average | wastewater, average | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for heat, district or industrial, natural gas | heat, district or industrial, natural gas | APOS, S","market group for heat, district or industrial, other than natural gas | heat, district or industrial, other than natural gas | APOS, S","market group for natural gas, high pressure | natural gas, high pressure | APOS, S","mechanical recycling, HDPE sorted","mechanical recycling, LDPE sorted","mechanical recycling, PET sorted","mechanical recycling, PP sorted","mechanical recycling, PS sorted","mechanical recycling, PVC sorted","methanol production | methanol | APOS, S","Mismanaged waste treatment, uncontrolled landfill, plastic packaging waste","Mismanaged waste treatment, uncontrolled landfill, plastic residues","naphtha production, petroleum refinery operation | naphtha | APOS, S","natural gas production | natural gas, high pressure | APOS, S","natural gas production, liquefied | natural gas, liquefied | APOS, S","non-ionic surfactant production, fatty acid derivate | non-ionic surfactant | APOS, S","PET fiber production, PET sorted",PET production,"petrol, unleaded, burned in machinery | petrol, unleaded, burned in machinery | APOS, S","petroleum and gas production, on-shore | natural gas, high pressure | APOS, S","petroleum production, onshore | petroleum | APOS, S","pitch production, petroleum refinery operation | pitch | APOS, S","plastic lumber production, mixed plastic waste, sorted","polydimethylsiloxane production | polydimethylsiloxane | APOS, S","potassium hydroxide production | potassium hydroxide | APOS, S",PP production,PS production,PVC production,"pyrolysis (monomer production), HDPE sorted","pyrolysis (monomer production), LDPE sorted","pyrolysis (monomer production), PP sorted","pyrolysis, feedstock recycling, mixed plastic waste, sorted","rigid, mono-layer plastic packaging production","rigid, multi-layer plastic packaging production","road pavement production, mixed plastic waste, sorted",small-size plastic packaging production,"sodium chloride production, powder | sodium chloride, powder | APOS, S","sodium phosphate production | sodium phosphate | APOS, S","sodium sulfate production, from natural sources | sodium sulfate, anhydrite | APOS, S","solvent production, organic | solvent, organic | APOS, S","sorting, non-optical manual and automatic sorter (commercial)","sorting, optiacl sorter (commercial)","sorting, optical with film sorter (commercial)","sorting, optical with film, multilayer, and AI sorter (emerging)","steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","steam production, in chemical industry | steam, in chemical industry | APOS, S","sulfuric acid production | sulfuric acid | APOS, S","tap water production, conventional treatment | tap water | APOS, S","textile production, nonwoven polyester, needle-punched | textile, nonwoven polyester | APOS, S","titanium tetrachloride production | titanium tetrachloride | APOS, S","treatment of average incineration residue, residual material landfill | average incineration residue | APOS, S","treatment of hazardous waste, hazardous waste incineration, with energy recovery | hazardous waste, for incineration | APOS, S","treatment of hazardous waste, underground deposit | hazardous waste, for underground deposit | APOS, S","treatment of inert waste, sanitary landfill | inert waste | APOS, S","treatment of municipal solid waste, sanitary landfill | municipal solid waste | APOS, S","treatment of sewage sludge by anaerobic digestion | sewage sludge | APOS, S","treatment of spent catalyst base from ethyleneoxide production, residual material landfill | spent catalyst base from ethyleneoxide production | APOS, S","treatment of spent solvent mixture, hazardous waste incineration, with energy recovery | spent solvent mixture | APOS, S","treatment of waste paperboard, sanitary landfill | waste paperboard | APOS, S","treatment of waste plastic, mixture, sanitary landfill | waste plastic, mixture | APOS, S","treatment of waste plastic, mixture, unsanitary landfill, wet infiltration class (500mm) | waste plastic, mixture | APOS, S","treatment of wastewater, average, capacity 1E9l/year | wastewater, average | APOS, S","treatment of wastewater, average, capacity 4.7E10l/year | wastewater, average | APOS, S","treatment of wastewater, unpolluted, capacity 5E9l/year | wastewater, unpolluted | APOS, S","water production, completely softened | water, completely softened | APOS, S","water production, deionised | water, deionised | APOS, S"
"market for ethanol, without water, in 99.7% solution state, from fermentation | ethanol, without water, in 99.7% solution state, from fermentation | APOS, S","ethanol, without water, in 99.7% solution state, from fermentation",508155f4-0601-4a0b-be0f-9ac7d558605a,,,,,,,,,,,,,,,-0.825,-1.7,-1.7,-0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for hydrochloric acid, without water, in 30% solution state | hydrochloric acid, without water, in 30% solution state | APOS, S","hydrochloric acid, without water, in 30% solution state",3ab60559-40d3-42e4-9cac-476a519098fa,,,,,,,,,,,,,,,,,,,-0.556,,,,-0.05294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for hydrogen, liquid | hydrogen, liquid | APOS, S","hydrogen, liquid",8d78a0dc-1489-48c1-8bc4-7c120f318216,,,,,,,,,,,,,,,,,,,-0.028,,,,-0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for municipal solid waste | municipal solid waste | APOS, S",municipal solid waste,27da8130-82ba-485c-a800-b89efdcb0491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051383,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for nitrogen, liquid | nitrogen, liquid | APOS, S","nitrogen, liquid",159edf36-233e-4e2c-aec0-b0ac0d49f528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for oxygen, liquid | oxygen, liquid | APOS, S","oxygen, liquid",28c2473e-1e11-4078-9a76-de9550553adc,,,,,,,,,,,,,,,,,,,,,,-0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for sawlog and veneer log, softwood, debarked, measured as solid wood | sawlog and veneer log, softwood, debarked, measured as solid wood | APOS, S","sawlog and veneer log, softwood, debarked, measured as solid wood",e76d8fdf-fbea-4ae3-85d6-ea1e6d5c21c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for sewage sludge, dried | sewage sludge, dried | APOS, S","sewage sludge, dried",3b01838a-28d0-43f5-8024-3fad9a5392c2,,,,,,,,,,,,,,,,,,,,,,,0.000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","sodium hydroxide, without water, in 50% solution state",61396bcb-bf35-411a-a6a6-8543ccef83e8,,,,,,,,,,,,,,,,,,,-0.576,,,-1.40E+10,-0.02174,,,,,,,,,-377.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,-0.03401,,,,,,,,,,,-10.5,,,,,,,,,,,-0.00042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market for wastewater, average | wastewater, average | APOS, S","wastewater, average",e8a51ec1-60cb-4ead-a948-ad1142c61918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000118,0.0001,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market group for electricity, medium voltage | electricity, medium voltage | APOS, S","electricity, medium voltage",759b89bd-3aa6-42ad-b767-5bb9ef5d331d,,,,,,-23192.5,-64.8,,,,,,,-0.1476,-1.188,-1.8,-1.8,-1.1988,-5.794,-183.122,-4.13384,-1.99793,-0.56103,,,,,,,,,,,,,,,,,,,,,,,,,,-1991762,,,-2.11,,,,3.969437,,,,-2.11,,,,,,,,,,,,,,,,,,3.6,,,,-2.32766,-3.28696,-2.04082,-2.32766,-2.32766,-804.636,,,,,,,,-4397,-748.76,,,,,,,,-1.26504,,-1.07554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market group for heat, district or industrial, natural gas | heat, district or industrial, natural gas | APOS, S","heat, district or industrial, natural gas",1125e767-7b5d-442e-81d6-9b0d3e1919ac,,,,,,-606.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market group for heat, district or industrial, other than natural gas | heat, district or industrial, other than natural gas | APOS, S","heat, district or industrial, other than natural gas",71e2f1db-a2c5-44d0-8337-dfff15be974d,,,,,,,,,,,,,,,,,,,,,,-0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"market group for natural gas, high pressure | natural gas, high pressure | APOS, S","natural gas, high pressure",a9007f10-7e39-4d50-8f4a-d6d03ce3d673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,-0.00511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multiple process alternatives for treating HDPE sorted,"HDPE waste, sorted",7ff64ef6-765e-4611-819b-37d4607d61e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
multiple process alternatives for treating LDPE sorted,"LDPE waste, sorted",431aed04-35df-4d29-9200-d426a6ebc581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
multiple process alternatives for treating PP sorted,"PP waste, sorted",8ae0df0b-ba37-4bdb-b1d2-bbf9b305ea3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
multiple process alternatives for treating PS sorted,"PS waste, sorted",c24c3186-ac23-4098-aaf9-0d761856927c,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
"mechanical recycling, PVC sorted","PVC waste, sorted",67dd2955-fd27-498c-b5ed-a391c14a7262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
"methanol production | methanol | APOS, S",methanol,4a0b47d3-c643-4b67-841b-b5689787f7a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"naphtha production, petroleum refinery operation | naphtha | APOS, S",naphtha,27a3ac7b-e31a-48da-84f5-8dbdcb96e565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"natural gas production | natural gas, high pressure | APOS, S","natural gas, high pressure",a9007f10-7e39-4d50-8f4a-d6d03ce3d673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,-0.03509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"natural gas production, liquefied | natural gas, liquefied | APOS, S","natural gas, liquefied",1570a766-fe08-427f-94cb-6947995117ec,,,,,,,,,,,,,,,,,,,,,,-0.1009,,,,,,,,,,-282.8,,,,,,,,,,,,,,,,,-352800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,-294.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"non-ionic surfactant production, fatty acid derivate | non-ionic surfactant | APOS, S",non-ionic surfactant,3fc068d9-71cf-5f55-8e15-1675bbc38caf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PET production,"polyethylene terephthalate, granulate, amorphous",d585421f-a3a1-45bc-bd94-188f65865b9c,,,,,,48.412,5.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85034,,,,,,,,,,,,1000,,,,,,,,,,,,,,,-1000,-1000,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"petrol, unleaded, burned in machinery | petrol, unleaded, burned in machinery | APOS, S","petrol, unleaded, burned in machinery",b4e0b7c5-87b9-490e-971f-9ddc8c2b08d8,,,,,,,,,,,,,,,,,,,-1.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"petroleum and gas production, on-shore | natural gas, high pressure | APOS, S","natural gas, high pressure",a9007f10-7e39-4d50-8f4a-d6d03ce3d673,,,,,,,,,,,,,,,,,,,,,,,-0.10677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"petroleum production, onshore | petroleum | APOS, S",petroleum,e6aad2de-0b1b-49c3-a0c4-797ba34d87e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"pitch production, petroleum refinery operation | pitch | APOS, S",pitch,e7a17355-8575-4be4-8c51-85e38b19b3f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"polydimethylsiloxane production | polydimethylsiloxane | APOS, S",polydimethylsiloxane,0dc25044-d414-5564-b7f3-998ef6732374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"potassium hydroxide production | potassium hydroxide | APOS, S",potassium hydroxide,56190f78-7eaa-434a-b949-fc4bcbd4b8a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP production,"polypropylene, granulate",66ca2f38-5e51-4546-83c0-d7cef0c55c7c,,,,,,38.361,4.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886525,,,,,,,,,,,,,,,,,,,1,,,,,,,-1000,-1000,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS production,"polystyrene, general purpose",a71a3671-f294-46ad-8adb-885e61d6ae4e,,,,,,67.3455,7.4955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886525,,,,,,,,,,,,,,,,,,,1,,,,,,-1000,-1000,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVC production,"polyvinylchloride, bulk polymerised",1768722c-0cb1-4b0b-9183-2ff16919120e,,,,,,152.456,15.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,1,,,,,-1000,-1000,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"rigid, mono-layer plastic packaging production","rigid, mono-layer plastic packaging",89708b76-0957-4b8e-aeb8-0e88bf30f1f3,,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"rigid, multi-layer plastic packaging production","rigid, multi-layer plastic packaging",c2710b53-37cc-4af9-a5b9-fd56dc29eacf,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
small-size plastic packaging production,small-size plastic packaging,39ad826e-0fdc-48be-b70a-f19e607ed3e1,,-0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"sodium chloride production, powder | sodium chloride, powder | APOS, S","sodium chloride, powder",edcfa83a-363a-4b2d-8d6a-612e32dfcdfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"sodium phosphate production | sodium phosphate | APOS, S",sodium phosphate,2fc288b5-3414-4086-9658-84fd71ebf6ac,,,,,,,,,,,,,,,,,,,-0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"sodium sulfate production, from natural sources | sodium sulfate, anhydrite | APOS, S","sodium sulfate, anhydrite",2cfef82e-cb0d-4864-8163-9651fc6c25eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"solvent production, organic | solvent, organic | APOS, S","solvent, organic",c6c77fb4-9850-4849-be9e-71fc9656bc03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00074,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","heat, from steam, in chemical industry",63ead738-2005-498c-8359-7f65c134a1a4,,,,,,,-7913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56834,,-3.98106,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
"steam production, in chemical industry | steam, in chemical industry | APOS, S","steam, in chemical industry",bd20be8e-9b7a-4391-980f-4ecf8f2867be,,,,,,,,,,,,,,-0.1,,,,,,,,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,-3474300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
"sulfuric acid production | sulfuric acid | APOS, S",sulfuric acid,9d63da75-8289-4b96-a900-67ec3bd40a16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
"tap water production, conventional treatment | tap water | APOS, S",tap water,c5adb1fb-872e-4446-a3bb-c4b61aa4bd45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3465.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.36407,-2.41546,-2.26757,-2.36407,-2.36407,-2.55,,,,,,,,-2344,,,,,,,,,,-0.97,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
"textile production, nonwoven polyester, needle-punched | textile, nonwoven polyester | APOS, S","textile, nonwoven polyester",328db9f7-c0d6-4598-b071-d67dd31974f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
