,,,,,,Process name,Use & collection (BAU),"air separation, cryogenic | nitrogen, liquid | APOS, S","chemical factory construction, organics | chemical factory, organics | APOS, S","chemical production, inorganic | chemical, inorganic | APOS, S","chemical production, organic | chemical, organic | APOS, S","diesel production, petroleum refinery operation | diesel | APOS, S",Fossil-ethylene production,Fossil-MEG production,Fossil-propylene production,Fossil-styrene production,Fossil-TPA production,"hard coal mine operation and hard coal preparation | hard coal | APOS, S",HDPE production (BAU),"heat production, natural gas, at industrial furnace low-NOx >100kW | heat, district or industrial, natural gas | APOS, S","heavy fuel oil production, petroleum refinery operation | heavy fuel oil | APOS, S","incineration, electricity recovery, plastic residues (BAU)","landfill, plastic residues (BAU)",LDPE production (BAU),"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | APOS, S","market for compressed air, 600 kPa gauge | compressed air, 600 kPa gauge | APOS, S","market for hydrogen, liquid | hydrogen, liquid | APOS, S","market for municipal solid waste | municipal solid waste | APOS, S","market for polyethylene, low density, granulate | polyethylene, low density, granulate | APOS, S","market for polystyrene, general purpose | polystyrene, general purpose | APOS, S","market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","market for wastewater, average | wastewater, average | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for natural gas, high pressure | natural gas, high pressure | APOS, S","mechanical recycling, HDPE sorted (BAU)","mechanical recycling, LDPE sorted (BAU)","mechanical recycling, PET sorted (BAU)","mechanical recycling, PP sorted (BAU)","mechanical recycling, PS sorted (BAU)",open burning,PET production (BAU),"polyethylene terephthalate, granulate, amorphous, recycled to generic market for amorphous PET granulate | polyethylene terephthalate, granulate, amorphous | APOS, S","polyethylene, high density, granulate, recycled to generic market for high density PE granulate | polyethylene, high density, granulate | APOS, S","polypropylene production, granulate | polypropylene, granulate | APOS, S","polyvinylchloride production, bulk polymerisation | polyvinylchloride, bulk polymerised | APOS, S",PP production (BAU),PS production (BAU),"solvent production, organic | solvent, organic | APOS, S",Sorting (BAU),"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","tap water production, conventional treatment | tap water | APOS, S","titanium tetrachloride production | titanium tetrachloride | APOS, S","treatment of hazardous waste, hazardous waste incineration, with energy recovery | hazardous waste, for incineration | APOS, S","treatment of municipal solid waste, sanitary landfill | municipal solid waste | APOS, S","treatment of waste plastic, mixture, open burning | waste plastic, mixture | APOS, S","treatment of waste plastic, mixture, sanitary landfill | waste plastic, mixture | APOS, S","treatment of wastewater, average, capacity 1E9l/year | wastewater, average | APOS, S","treatment of wastewater, unpolluted, capacity 5E9l/year | wastewater, unpolluted | APOS, S"
4a156a66-eb3e-4f87-90a2-ccd13bf942ff,Emission to air,low population density,Titanium,,kg,,,7.2454E-09,2.1169521,8.11849E-08,1.27448E-08,9.72252E-10,1.47751E-11,1.57692E-08,1.53503E-11,2.70538E-08,8.20918E-09,3.04067E-10,,7.3168E-11,8.63497E-10,,,,1.07545E-09,1.9426E-09,1.02818E-08,1.77902E-11,1.20305E-08,2.82049E-10,1.82476E-08,5.56026E-09,1.0286E-08,3.78184E-10,,,,,,,,1.82988E-09,2.83551E-09,8.20216E-09,1.8172E-08,,,1.06591E-08,,9.38059E-10,1.81756E-12,9.49791E-07,4.81508E-09,1.49619E-10,,1.7282E-10,5.59261E-09,2.4508E-09
b3701449-fe4b-4513-b4a4-065e62f03e5c,Emission to air,"low population density, long-term",Titanium,,kg,,,3.68687E-08,17.363575,1.04805E-07,5.73469E-08,6.2069E-09,9.69628E-11,8.61135E-08,9.87787E-11,2.92977E-08,4.56755E-08,1.77534E-09,,4.60454E-10,5.54179E-09,,,,6.78125E-09,9.9305E-09,5.69783E-08,2.14754E-10,1.17848E-07,2.06122E-09,1.57061E-07,1.05872E-07,9.43641E-08,4.39398E-09,,,,,,,,1.67892E-07,1.02308E-07,4.79101E-08,1.58194E-07,,,4.97174E-08,,8.86613E-10,6.71011E-11,4.50613E-07,3.55056E-08,1.266E-09,,4.75856E-10,1.05774E-07,1.15928E-07
b15d845f-810e-4614-8633-af8bab2014ee,Emission to air,unspecified,Titanium,,kg,,,1.15507E-09,4.5527731,5.06498E-08,3.19777E-08,1.45241E-09,1.4304E-10,8.20129E-09,1.49499E-10,1.2265E-08,2.34349E-08,6.41679E-10,,4.02959E-11,1.26229E-09,,,,1.60089E-09,3.6406E-10,1.2255E-08,8.02736E-09,6.13353E-08,5.40239E-08,4.83232E-08,2.50767E-08,1.83506E-09,1.04037E-09,,,,,,,,6.17214E-08,6.43414E-08,7.93615E-09,7.57132E-08,,,3.52412E-08,,1.91138E-10,4.50928E-12,1.23847E-07,1.50746E-08,7.5922E-10,,7.331E-10,2.52023E-08,2.11368E-08
334f3d29-ec7d-4ca4-9e65-524c64c6649c,Emission to soil,agricultural,Titanium,,kg,,,1.35859E-08,18.141886,1.39665E-07,4.56386E-08,9.37184E-09,5.93528E-11,4.11181E-08,6.1339E-11,1.13895E-07,2.61573E-08,7.96327E-09,,1.85827E-10,8.44837E-09,,,,1.02626E-08,3.94398E-09,3.11435E-08,1.80477E-10,4.99918E-08,1.66223E-09,8.30162E-08,2.01764E-08,3.46154E-08,1.89906E-09,,,,,,,,5.82335E-08,7.30008E-08,2.28609E-08,8.70638E-08,,,5.41116E-08,,4.92959E-10,2.15963E-11,2.28866E-06,2.18216E-08,6.46479E-10,,2.44149E-10,2.0234E-08,1.03821E-08
41abb9cf-8e9a-40fe-895e-d491e32244b4,Emission to soil,industrial,Titanium,,kg,,,2.27749E-09,20.918314,4.89039E-08,2.06556E-08,1.56251E-09,1.90711E-10,1.67756E-08,1.64452E-10,1.2945E-08,2.79689E-08,4.80076E-10,,3.09574E-10,1.28916E-09,,,,1.8186E-09,2.08668E-09,1.45151E-08,4.75143E-10,3.34971E-07,1.07528E-08,3.06112E-08,2.60675E-06,4.11821E-09,8.55737E-09,,,,,,,,2.37935E-08,5.02513E-08,2.87397E-07,1.97893E-07,,,1.18822E-08,,2.97793E-10,9.50949E-11,7.61826E-08,1.28764E-08,4.21586E-09,0.00092323,2.76531E-09,2.60485E-06,2.79039E-06
6bc9e39e-bfc5-4929-88d9-863684901143,Emission to soil,unspecified,Titanium,,kg,,,6.74721E-07,188.84534,1.58653E-06,1.12576E-06,8.2561E-08,1.36137E-09,1.42661E-06,1.41556E-09,2.2897E-06,7.63641E-07,2.78468E-08,,6.73129E-09,7.40457E-08,,,,9.03292E-08,1.80739E-07,9.53456E-07,5.5158E-09,1.08703E-06,5.13499E-08,1.70099E-06,5.0782E-07,9.57311E-07,3.26519E-08,,,,,,,,1.89662E-07,2.67401E-07,6.29297E-07,1.6725E-06,,,8.98122E-07,,8.74051E-08,1.5886E-10,3.38869E-06,4.23147E-07,1.37722E-08,,5.11368E-09,5.10812E-07,2.15967E-07
2f033407-6060-4e1e-868c-9f362d10fdb2,Resource,in ground,"Titanium, in ground",,kg,,,-7.75957E-06,-46768.054,-0.043264684,-0.00014747,-3.83035E-05,-1.9703E-07,-0.000316577,-2.02222E-07,-0.000163469,-6.39749E-05,-1.49034E-06,,-4.13659E-07,-3.4385E-05,,,,-4.18433E-05,-2.47129E-06,-2.54936E-05,-9.04814E-07,-0.000430884,-9.57967E-06,-5.61615E-05,-4.55938E-05,-1.24614E-05,-1.07347E-05,,,,,,,,-3.31469E-05,-0.000160763,-0.000968531,-0.000322412,,,-0.000308409,,-8.63461E-07,-1.19841E-08,-0.35673486,-7.82692E-05,-9.08036E-07,,-7.0641E-07,-4.57984E-05,-3.59231E-05
e2380d91-f278-41ee-9926-15272a7d1443,Emission to water,ground water,"Titanium, ion",,kg,,,4.70446E-09,6.7946622,4.17768E-08,2.36342E-08,1.29399E-09,1.05475E-10,1.65089E-08,1.10575E-10,1.53561E-08,1.78262E-08,1.3794E-08,,6.935E-11,1.09967E-09,,,,1.41548E-09,1.35234E-09,1.33168E-08,4.07368E-09,4.34758E-08,2.76771E-08,3.97692E-08,2.85295E-08,8.82432E-09,9.14401E-10,,,,,,,,4.3276E-08,4.03515E-08,1.24118E-08,5.58824E-08,,,2.55144E-08,,3.28207E-10,8.12199E-12,1.29277E-07,1.16194E-08,5.53053E-10,,4.16055E-10,2.86479E-08,2.03037E-08
2a46e7f4-c66c-43e5-8a8a-d119c4098aff,Emission to water,"ground water, long-term","Titanium, ion",,kg,,,3.90448E-05,117906.8,0.001829205,0.000104425,1.01211E-05,2.23602E-07,0.000201597,2.28814E-07,0.000122068,9.38217E-05,1.29394E-05,,5.01936E-07,7.41942E-06,,,,1.02455E-05,1.27477E-05,8.35493E-05,3.70922E-06,0.000176565,8.00359E-06,0.000162311,8.82957E-05,5.9968E-05,4.38188E-06,,,,,,,,6.76644E-05,6.30696E-05,0.000181306,0.0002556,,,0.000128197,,2.9317E-06,1.22069E-07,0.012398809,4.32619E-05,1.2004E-06,,0.000933528,8.86456E-05,5.09919E-05
2beb46d1-2d1d-48ca-bf95-f0668fed29bf,Emission to water,ocean,"Titanium, ion",,kg,,,1.76838E-11,0.012913388,1.6991E-10,1.75308E-10,7.65879E-10,3.79183E-13,4.6494E-11,3.91515E-13,1.52997E-10,1.01574E-10,2.90318E-12,,1.44857E-11,6.9362E-10,,,,8.39233E-10,5.12577E-12,3.27083E-11,2.90267E-12,7.17578E-11,1.79838E-11,8.22421E-11,3.08304E-11,3.39728E-11,5.93523E-10,,,,,,,,6.88423E-11,4.9781E-11,3.91637E-11,2.2666E-10,,,1.29947E-10,,1.79884E-11,2.24532E-14,5.60096E-10,1.38493E-10,3.58458E-12,,3.2536E-12,3.0983E-11,2.03841E-11
ff36578b-f403-4656-b934-81d8d4e02dc8,Emission to water,surface water,"Titanium, ion",,kg,,,5.47998E-08,67.948202,2.81954E-06,1.015E-07,1.18361E-08,1.95317E-10,2.23346E-07,1.99884E-10,1.05698E-07,7.98593E-08,6.48357E-09,,6.45173E-10,9.11407E-09,,,,1.21933E-08,1.54062E-08,9.01055E-08,2.93193E-09,2.13627E-07,7.65307E-09,1.70004E-07,7.27048E-08,8.23064E-08,5.57303E-09,,,,,,,,5.36837E-08,6.55791E-08,2.30916E-07,2.42135E-07,,,1.34176E-07,,1.81701E-09,1.80181E-10,2.03868E-05,4.55128E-08,1.40866E-09,,2.37603E-07,7.30251E-08,3.4975E-08
a4c31e2a-915e-4ab2-accd-d3ae93d2e01e,Emission to water,unspecified,"Titanium, ion",,kg,,,1.55272E-08,54.152362,5.42888E-05,2.12168E-07,4.43452E-08,2.32216E-10,4.05017E-07,2.38126E-10,2.33126E-07,9.65395E-08,1.43456E-09,,7.18336E-09,4.00417E-08,,,,4.83197E-08,4.35539E-09,3.77454E-08,1.06525E-09,5.45748E-07,1.05005E-08,7.87675E-08,3.52186E-08,2.36845E-08,1.68594E-07,,,,,,,,6.32237E-08,2.07889E-07,7.48108E-07,4.33015E-07,,,3.99448E-07,,5.12085E-09,2.1376E-11,2.84025E-07,9.45181E-08,1.06139E-09,,7.42347E-10,3.53586E-08,2.2282E-08
73b225ab-ddc4-4a38-9ed0-ceedee987424,Emission to water,ground water,"TOC, Total Organic Carbon",,kg,,,5.14336E-07,4660.8851,1.35618E-05,4.29254E-06,3.33894E-07,2.24542E-06,5.61255E-06,2.2594E-06,4.57304E-06,4.20626E-06,1.00374E-07,,1.33032E-08,2.80727E-07,,,,3.75208E-07,2.35715E-07,3.90327E-06,0.001604683,6.31581E-06,2.87903E-05,6.07346E-06,6.30578E-06,1.68464E-06,3.72036E-07,,,,,,,,0.000414159,0.000103309,5.12951E-06,1.258E-05,,,4.31782E-06,,2.55119E-08,1.28508E-09,1.89599E-05,2.01476E-06,9.94072E-08,,1.82849E-08,6.32765E-06,4.46915E-06
8734eb08-50cf-4f5a-8d1a-db76d38efe3c,Emission to water,"ground water, long-term","TOC, Total Organic Carbon",,kg,,,0.000103551,1667517.6,0.005649053,0.001206814,0.000125549,0.000592627,0.001584804,0.000611326,0.001908482,0.001392813,3.19419E-05,,4.0276E-06,0.000108742,,,,0.000138211,4.07368E-05,0.001081764,0.27270399,0.002687232,0.005795467,0.001152077,0.01714571,0.0001656,0.000119599,,,,,,,,0.070463544,0.017512687,0.002527911,0.003238757,,,0.001357954,,5.00912E-05,6.38029E-07,0.031712577,0.003351361,0.071341449,,0.16101748,0.017201295,0.012184455
d1c0567e-ff1a-4cb7-a4f0-de28b2d99b63,Emission to water,ocean,"TOC, Total Organic Carbon",,kg,,,2.31417E-06,2434.2345,2.57091E-05,2.3681E-05,0.000339835,1.64098E-07,6.84069E-06,1.69336E-07,3.11364E-05,2.07596E-05,8.28899E-07,,9.16012E-08,0.000307664,,,,0.000372443,6.62269E-07,5.98374E-06,1.27623E-06,1.49408E-05,7.69473E-06,1.61275E-05,8.46369E-06,4.04728E-06,8.60459E-06,,,,,,,,1.14371E-05,1.16886E-05,6.73808E-06,2.85184E-05,,,2.21087E-05,,3.6909E-06,2.97046E-09,0.000186598,6.07503E-05,1.4034E-06,,1.36222E-06,8.50258E-06,6.56103E-06
f65558fb-61a1-4e48-b4f2-60d62f14b085,Emission to water,surface water,"TOC, Total Organic Carbon",,kg,,,3.44816E-05,27814.427,0.000258307,0.000727608,0.003000167,1.74242E-05,0.000318227,1.77878E-05,0.000248343,0.000260882,7.79102E-06,,1.12458E-06,0.002716174,,,,0.003287999,9.66032E-06,0.000132005,1.15638E-05,0.00019496,0.000104089,0.000187419,0.007383433,5.39924E-05,2.32031E-05,,,,,,,,0.00020737,0.0073536,9.50697E-05,0.00031217,,,0.001099922,,2.38693E-05,5.95337E-08,0.001725711,0.000479185,0.000272998,,4.08982E-05,0.007384073,6.26035E-05
cec4a04d-562a-4a38-a98f-5fb3d07eea6b,Emission to water,unspecified,"TOC, Total Organic Carbon",,kg,,,4.2713E-06,1649.07,2.50035E-05,0.000281627,5.65283E-06,1.09093E-08,9.67089E-06,1.12645E-08,2.22547E-05,2.20908E-05,3.29918E-07,,4.2013E-06,4.64816E-06,,,,5.93036E-06,1.15375E-06,6.94064E-06,3.63471E-08,1.32579E-05,3.05425E-07,1.12154E-05,4.28992E-06,6.15804E-06,9.83697E-05,,,,,,,,2.32241E-05,1.38295E-05,8.63851E-06,3.12997E-05,,,0.000581958,,2.67175E-06,7.39965E-09,2.83477E-05,4.073E-06,1.21268E-07,,6.66792E-08,4.31359E-06,2.33116E-06
39946c56-cdf6-4a22-9ac9-1cd333b65533,Emission to air,high population density,Toluene,,kg,,,4.65349E-08,198.7938,1.23541E-06,1.18172E-06,3.33391E-07,9.88313E-08,2.69968E-07,9.94544E-08,4.05202E-06,1.98374E-06,2.55517E-08,,2.23238E-07,3.01098E-07,,,,3.65467E-07,1.39978E-08,2.03858E-07,5.59453E-06,3.64343E-07,5.48014E-06,2.88864E-07,8.91965E-07,8.46606E-08,2.48434E-08,,,,,,,,1.81931E-05,4.53912E-06,4.13902E-07,8.85773E-07,,,1.45395E-06,,1.83779E-07,1.04685E-10,5.55503E-06,2.10311E-07,8.22458E-09,0.000372,3.8911E-09,8.92006E-07,8.14325E-07
77f17646-cede-4a49-99dd-55950098b077,Emission to air,low population density,Toluene,,kg,,,3.93075E-07,219.16909,1.08157E-06,7.17763E-07,5.50983E-08,8.33883E-10,9.4923E-07,8.63987E-10,1.34489E-06,4.73157E-07,2.65928E-07,,4.17752E-09,4.88806E-08,,,,6.01707E-08,1.05957E-07,5.98284E-07,1.35691E-09,7.93505E-07,1.68726E-08,1.18987E-06,3.04591E-07,6.38839E-07,2.6257E-08,,,,,,,,3.24764E-07,6.77604E-07,4.44241E-07,1.23358E-06,,,6.75829E-07,,2.72448E-08,1.81275E-10,7.30746E-06,2.90155E-07,8.85185E-09,,3.19685E-09,3.0634E-07,1.32833E-07
3b1ecf8e-1d2c-4330-81da-a79f9068976d,Emission to air,unspecified,Toluene,,kg,,,2.16604E-06,472.41599,8.33047E-06,8.79237E-06,2.9698E-07,3.9475E-09,4.51465E-06,4.07201E-09,9.80504E-06,1.79811E-05,3.69933E-08,,1.86024E-06,3.95331E-07,,,,2.63506E-07,5.68841E-07,3.03045E-06,5.36636E-09,3.84809E-06,1.61768E-07,5.43817E-06,1.45188E-06,3.08234E-06,4.37643E-05,,,,,,,,1.57621E-05,8.21841E-06,2.84627E-06,1.28687E-05,,,5.19299E-06,,1.19084E-06,5.06701E-09,1.16577E-05,1.48754E-06,4.65949E-08,,2.0145E-08,1.45975E-06,5.19791E-07
f2d5f01a-3e16-4a6c-a3dc-f6ee9a728957,Emission to water,ocean,Toluene,,kg,,,4.19146E-09,4.3626123,4.66478E-08,4.12444E-08,5.88308E-07,2.76886E-10,1.22551E-08,2.85885E-10,7.19903E-08,4.07155E-08,1.49001E-09,,1.53054E-10,5.32611E-07,,,,6.44769E-07,1.24544E-09,1.09666E-08,2.19689E-09,2.65519E-08,1.45821E-08,2.92677E-08,1.55451E-08,6.81231E-09,4.68097E-09,,,,,,,,1.84846E-08,1.95695E-08,1.3085E-08,5.25483E-08,,,3.93776E-08,,8.75052E-09,5.36477E-12,3.1781E-07,1.00482E-07,2.59616E-09,,2.5223E-09,1.56185E-08,1.19553E-08
bb33742a-c5d5-4607-805f-13e4d3a155fd,Emission to water,surface water,Toluene,,kg,,,3.71095E-08,36.401747,3.807E-07,3.29137E-07,5.87605E-06,2.46058E-09,1.0665E-07,2.54121E-09,4.04357E-07,3.0064E-07,1.28096E-08,,1.09112E-09,5.3199E-06,,,,6.43984E-06,1.06103E-08,9.21815E-08,2.10875E-08,2.19416E-07,1.1615E-07,2.36772E-07,1.29946E-07,5.84005E-08,2.4251E-08,,,,,,,,1.72505E-07,1.78597E-07,9.71025E-08,3.85238E-07,,,3.14015E-07,,4.65017E-08,4.71464E-11,2.82094E-06,8.93919E-07,2.28806E-08,,2.22826E-08,1.30548E-07,1.00506E-07
826c7733-9b0a-4ec5-9f35-32294f9138e3,Emission to water,unspecified,Toluene,,kg,,,6.22476E-08,13.348931,2.8434E-07,3.06156E-07,6.93064E-09,1.00143E-10,1.3273E-07,1.03204E-10,3.14066E-07,1.99047E-07,4.21199E-09,,6.2389E-08,8.48579E-09,,,,6.48801E-09,1.64041E-08,8.89047E-07,1.19486E-10,1.14686E-07,1.76173E-09,1.4978E-07,3.9835E-08,8.90328E-08,1.46037E-06,,,,,,,,3.06474E-07,1.5374E-07,9.30016E-08,4.04252E-07,,,1.69615E-07,,3.88143E-08,1.02005E-10,3.25766E-07,3.95102E-08,1.15582E-09,,3.85523E-10,4.00629E-08,1.31626E-08
a3833724-a816-4c9e-b6fd-ac43e8aeedc2,Emission to air,high population density,"Toluene, 2-chloro",,kg,,,2.96059E-11,0.098170442,1.5767E-10,8.41023E-11,7.09753E-12,1.26483E-13,1.34862E-10,1.31266E-13,6.86124E-11,7.50261E-11,6.34142E-12,,4.24213E-13,5.76154E-12,,,,7.48267E-12,1.05567E-11,6.78921E-11,2.78335E-13,1.29941E-10,3.30516E-12,1.70213E-10,4.33872E-11,6.83886E-11,3.72968E-12,,,,,,,,1.24214E-10,5.22402E-10,7.94687E-11,2.22958E-10,,,7.8611E-11,,1.02805E-12,5.05613E-14,5.67798E-10,4.21648E-11,1.09379E-12,,4.23601E-13,4.36016E-11,2.78084E-11
ea5789d9-c0f9-4aeb-9df9-0caaf211534b,Emission to water,surface water,"Toluene, 2-chloro",,kg,,,5.94448E-11,0.23093015,3.51094E-10,1.89168E-10,1.4678E-11,2.73344E-13,2.97691E-10,2.83512E-13,1.49315E-10,1.67377E-10,1.32021E-11,,8.7165E-13,1.1784E-11,,,,1.54062E-11,2.18201E-11,1.45803E-10,6.11467E-13,2.90279E-10,6.93468E-12,3.75326E-10,9.48524E-11,1.46159E-10,7.92841E-12,,,,,,,,2.46629E-10,8.01855E-10,1.79272E-10,5.0288E-10,,,1.77498E-10,,1.81489E-12,1.03577E-13,1.19997E-09,9.26088E-11,2.35879E-12,,9.21249E-13,9.5315E-11,6.28086E-11
ad83a9b9-77ce-4a23-852d-d606ec7f8ffb,Emission to soil,agricultural,Tralkoxydim,,kg,,,7.4485E-12,0.027377755,1.34168E-10,7.44407E-11,8.95377E-12,2.1127E-12,3.84491E-11,2.26243E-12,3.89947E-11,6.37424E-11,2.14056E-12,,2.80454E-13,8.0042E-12,,,,9.82479E-12,2.24528E-12,3.9568E-11,3.96601E-13,1.45558E-10,1.03966E-10,1.34749E-10,2.23956E-10,2.2753E-11,7.13952E-12,,,,,,,,4.0973E-11,9.03372E-11,2.76874E-11,2.03223E-10,,,7.87761E-11,,8.50071E-13,2.50626E-14,7.7203E-10,1.11289E-10,2.29325E-12,,2.01374E-12,2.25187E-10,2.11248E-10
de94ed71-1e83-40ad-9916-6b7c16d55a6d,Resource,land,"Transformation, from annual crop, greenhouse",,m2,,,,,,,,-3.77502E-10,-4.13449E-07,-3.90063E-10,-2.17841E-07,-2.61082E-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101f15ac-0698-49dd-b177-471a813ef78e,Resource,land,"Transformation, from annual crop, greenhouse",,m2,,,-5.69528E-08,-415.56418,-5.29985E-07,-3.04459E-07,-1.54429E-08,,,,,,-1.08508E-08,,-1.00034E-09,-1.32063E-08,,,,-1.65942E-08,-2.51231E-08,-1.97745E-07,-9.92537E-10,-4.32381E-07,-8.3515E-09,-5.89694E-07,-1.37834E-07,-2.09986E-07,-1.16529E-08,,,,,,,,-3.38005E-07,-6.60419E-07,-2.27409E-07,-8.19572E-07,,,-2.70475E-07,,-1.80487E-09,-1.12781E-10,-1.89405E-06,-1.40721E-07,-3.66617E-09,,-1.35605E-09,-1.38429E-07,-1.0121E-07
61d316ad-7f5a-4bc1-915f-1336263035cf,Resource,land,"Transformation, from annual crop, irrigated",,m2,,,,,,,,-6.68409E-08,-4.31993E-05,-7.02627E-08,-2.48059E-05,-2.61654E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70beb60-354d-4dcd-b6fd-8c251357fb2a,Resource,land,"Transformation, from annual crop, irrigated",,m2,,,-8.4223E-06,-37150.679,-5.08417E-05,-2.81552E-05,-2.91368E-06,,,,,,-1.8941E-06,,-1.45749E-07,-2.53021E-06,,,,-3.146E-06,-3.13095E-06,-2.23536E-05,-1.03509E-07,-3.94652E-05,-2.35168E-06,-5.45811E-05,-1.75412E-05,-1.91189E-05,-2.09699E-06,,,,,,,,-5.7978E-05,-0.002881073,-2.29293E-05,-7.47913E-05,,,-2.53132E-05,,-3.51044E-07,-1.76877E-08,-0.000268201,-1.47046E-05,-4.43919E-07,,-2.46679E-07,-1.76236E-05,-1.31144E-05
bd6d11e8-eb49-4664-b065-7bcf9c888053,Resource,land,"Transformation, from annual crop, irrigated, intensive",,m2,,,,,,,,-8.98579E-09,-9.83863E-06,-9.28485E-09,-5.1853E-06,-6.21232E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10ebc72c-2c4b-45ea-abd8-cb7fe0805883,Resource,land,"Transformation, from annual crop, irrigated, intensive",,m2,,,-1.35552E-06,-9887.3983,-1.2614E-05,-7.24465E-06,-3.67749E-07,,,,,,-2.63067E-07,,-2.38061E-08,-3.1432E-07,,,,-3.95104E-07,-5.97883E-07,-4.70561E-06,-2.36323E-08,-1.02886E-05,-1.98843E-07,-1.40308E-05,-3.28016E-06,-4.99623E-06,-2.77283E-07,,,,,,,,-8.04234E-06,-1.57143E-05,-5.41256E-06,-1.95006E-05,,,-6.43667E-06,,-4.30047E-08,-2.68363E-09,-4.50688E-05,-3.34909E-06,-8.72353E-08,,-3.22699E-08,-3.29433E-06,-2.40851E-06
f05cca02-ec18-4acc-9939-59658ff9a554,Resource,land,"Transformation, from arable",,m2,,,-7.6425E-06,-29988.926,-0.000107073,-6.18291E-05,-2.06665E-05,-4.71588E-07,-3.93132E-05,-5.01591E-07,-8.83063E-05,-3.82035E-05,-1.02248E-05,,-2.74801E-07,-1.74014E-05,,,,-2.20451E-05,-2.67808E-06,-3.81737E-05,-9.93675E-07,-6.99535E-05,-2.82393E-05,-0.000106751,-6.23533E-05,-2.2234E-05,-6.37246E-06,,,,,,,,-5.26827E-05,-0.010237241,-2.5112E-05,-0.000122083,,,-6.36887E-05,,-9.31146E-07,-1.89855E-08,-0.000728734,-4.97359E-05,-9.96635E-07,,-7.49958E-07,-6.26765E-05,-5.3501E-05
4d166779-88fd-441b-9537-f3b974e3bff7,Resource,land,"Transformation, from arable land, unspecified use",,m2,,,-8.67248E-06,-18802.617,-5.83986E-05,-2.82337E-05,-8.46959E-06,-1.84178E-07,-3.24096E-05,-1.95483E-07,-2.88094E-05,-2.27375E-05,-1.1828E-05,,-1.82781E-07,-7.17292E-06,,,,-9.09292E-06,-3.18985E-06,-2.08142E-05,-4.25517E-07,-4.04644E-05,-1.06149E-05,-5.27219E-05,-2.81021E-05,-1.76736E-05,-2.76307E-06,,,,,,,,-2.82551E-05,-0.004111942,-1.93055E-05,-6.5009E-05,,,-2.81093E-05,,-5.67614E-07,-9.76617E-09,-0.00032437,-2.29629E-05,-6.20014E-07,,-4.2114E-07,-2.82492E-05,-2.22808E-05
4b420f19-0421-461e-a0b6-7efbf580089b,Resource,land,"Transformation, from arable, non-irrigated",,m2,,,-0.000119805,-59698.708,-0.000341445,-0.000191444,-3.00949E-05,-1.11338E-06,-0.000274996,-1.1821E-06,-0.000299783,-0.000151861,-8.24736E-06,,-1.8351E-06,-2.41473E-05,,,,-3.15274E-05,-4.5489E-05,-0.000220102,-8.38857E-07,-0.000267758,-4.99893E-05,-0.000448371,-0.000200571,-0.000186535,-1.23223E-05,,,,,,,,-7.78506E-05,-0.0045448,-0.000121101,-0.00042406,,,-0.000181119,,-3.50976E-06,-4.72871E-08,-0.00137889,-0.000143726,-4.2099E-06,,-1.90133E-06,-0.000201716,-0.000127391
c7869c43-266c-429d-bfd5-6b578ed32ce8,Resource,land,"Transformation, from arable, non-irrigated, diverse-intensive",,m2,,,-8.52994E-06,-85940.072,-9.85679E-05,-5.53114E-05,-5.07933E-06,-8.50882E-08,-7.84287E-05,-8.87195E-08,-5.16963E-05,-5.1221E-05,-1.9251E-06,,-1.63447E-07,-4.40878E-06,,,,-5.48852E-06,-4.4006E-06,-3.60613E-05,-2.0248E-07,-7.14966E-05,-2.63198E-06,-9.60357E-05,-2.85181E-05,-2.77073E-05,-1.85353E-06,,,,,,,,-5.11384E-05,-0.000132408,-4.4487E-05,-0.000146449,,,-4.94522E-05,,-8.29588E-07,-1.68512E-08,-0.000418046,-2.48318E-05,-5.76242E-07,,-2.49799E-07,-2.86443E-05,-2.19365E-05
4da2ea28-8273-4901-9931-264169ec7731,Resource,land,"Transformation, from arable, non-irrigated, fallow",,m2,,,-8.09157E-09,-254.94395,-1.26096E-06,-1.2071E-07,-1.24118E-08,-3.91016E-10,-2.02948E-07,-4.1503E-10,-1.22191E-07,-1.28282E-07,-1.23201E-08,,-1.7445E-10,-4.77982E-09,,,,-1.04101E-08,-4.8978E-09,-7.72067E-08,-6.49949E-10,-1.40905E-07,-8.10587E-09,-1.62068E-07,-1.4748E-07,-1.32296E-08,-2.86833E-09,,,,,,,,-5.26528E-08,-1.69742E-07,-1.31345E-07,-3.2357E-07,,,-1.12609E-07,,-6.23207E-10,-8.06584E-10,-5.53547E-07,-5.58224E-08,-1.08911E-09,,-5.41852E-10,-1.47902E-07,-6.97865E-08
